"","nct_id","Disease","Phase","Industry","Duration.Treatment","Duration.Trial","N_total","Tier2_fraction","Tier3_fraction","GDP_weighted","Female_fraction","Age_mean","AA_fraction","Asian_fraction","Native_fraction","AE_AST_ALT","AE_COPD","AE_GORD","AE_LRTI","AE_URTI","AE_UTI","AE_abdominal_pain","AE_alopecia","AE_anaemia","AE_anorexia","AE_asthma","AE_back_pain","AE_bleeding","AE_chest_pain","AE_chills","AE_constipation","AE_cough","AE_dehydration","AE_diarrhoea","AE_dizziness","AE_drowsiness","AE_dyspepsia","AE_dyspnoea","AE_embolism","AE_fatigue","AE_fibrillation","AE_gastroenteritis","AE_haemoptysis","AE_headache","AE_heart_attack","AE_heart_failure","AE_hyperglycaemia","AE_hypertension","AE_hypokalaemia","AE_hyponatraemia","AE_hypotension","AE_hypoxia","AE_injection_site","AE_insomnia","AE_joint_pain","AE_limb_pain","AE_mood","AE_muscle_pain","AE_nasal","AE_nasopharyngitis","AE_nausea","AE_neutropenia","AE_pain","AE_pharynx_pain","AE_pleural_effusion","AE_pneumothorax","AE_pyrexia","AE_renal_failure","AE_respiratory_failure","AE_sepsis","AE_skin","AE_stroke","AE_swelling","AE_syncope","AE_taste","AE_thrombocytopenia","AE_thrombosis","AE_total_mortality","AE_total_other","AE_total_serious","dwp_all","dwp_wo_ae","dwp_sub"
"2802","NCT01444430","Asthma","Phase 3","Sponsor",6.75,46.0602739726027,11693,0.251428571428571,0.182857142857143,40953.0771428571,0.658398905234348,43.4,6.773862470065,14.5056448853917,3.90010263427985,0,0,0.000342114266164899,0.00205268559698939,0,0.00017105713308245,0.000342114266164899,0,0,0,0.00598699965788573,0.00017105713308245,0.00017105713308245,0.000513171399247349,0,0,0.00017105713308245,0.000342114266164899,0.00017105713308245,0,0,0.00017105713308245,0.00017105713308245,0,0,0,0.00017105713308245,0,0,0.00017105713308245,0.000342114266164899,0,0.00017105713308245,0,0,0,0,0,0,0,0,0.00017105713308245,0,0.00017105713308245,0.000342114266164899,0.00017105713308245,0,0,0,0,0,0,0,0,0,0.00017105713308245,0,0,0.000513171399247349,0,0,0.00017105713308245,0,0,0.0213821416353062,0.940814231953472,0.940814231953472,0.940814231953472
"2803","NCT01444781","Inf.Disease","Phase 3","Sponsor",1,10.7506849315068,1106,0,1,15802,0.46745027124774,1.475,12,0.5,30.5,0,0,0,0.0181818181818182,0,0,0,0,0,0.330882352941176,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0.00363636363636364,0,0,0,0,0,0,0,0,0,0,0.588235294117647,0,0,0,0.536764705882353,0,0,0.0436363636363636,0.0698529411764706,0,0,0,0,0,0.334558823529412,0,0,0,0.00363636363636364,0,0,0,0,0,0,0,0.610909090909091,0.0327272727272727,0.27124773960217,0.27124773960217,0.27124773960217
"2804","NCT01444781","Inf.Disease","Phase 3","Sponsor",1,10.7506849315068,1106,0,1,15802,0.46745027124774,1.475,12,0.5,30.5,0,0,0,0.0120192307692308,0,0,0,0,0,0.285714285714286,0.00480769230769231,0,0,0,0,0,0,0,0,0,0.300242130750605,0,0,0,0,0,0.00240384615384615,0,0,0,0,0,0,0,0,0,0,0.557692307692308,0,0,0,0.486682808716707,0,0,0.0649038461538462,0.0823244552058111,0,0,0,0,0,0.276029055690073,0,0,0,0.00240384615384615,0,0,0,0,0,0,0,0.608173076923077,0.03125,0.27124773960217,0.27124773960217,0.27124773960217
"2805","NCT01444781","Inf.Disease","Phase 3","Sponsor",1,10.7506849315068,1106,0,1,15802,0.46745027124774,1.475,12,0.5,30.5,0,0,0,0.00963855421686747,0.00240963855421687,0.00481927710843374,0,0,0,0.293689320388349,0.00240963855421687,0,0,0,0,0,0,0,0,0,0.274271844660194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497572815533981,0,0,0,0.427184466019417,0,0,0.0554216867469879,0.0946601941747573,0,0,0,0,0,0.240291262135922,0,0,0,0,0,0,0,0,0,0,0,0.532530120481928,0.036144578313253,0.361663652802893,0.361663652802893,0.361663652802893
"2806","NCT01448057","Inf.Disease","Phase 3","Sponsor",0.12,25.0191780821918,341,0,1,15500,0.783625730994152,34.5,44.7,1,0,0,0,0,0,0,0,0.0116959064327485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216374269005848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228070175438596,0,2.33918128654971,1.16959064327485,0
"2807","NCT01448057","Inf.Disease","Phase 3","Sponsor",0.12,25.0191780821918,341,0,1,15500,0.717647058823529,36,44.7,1,0,0,0,0,0,0,0,0.0352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452941176470588,0,4.70588235294118,4.70588235294118,2.94117647058824
"2808","NCT01448850","COPD","Phase 2","Sponsor",12.91,27.2876712328767,324,0.583333333333333,0.166666666666667,32528.5333333333,0.3125,62.8,2.56,0.77,6.8,0,0.4,0.01875,0.04375,0.03125,0.03125,0,0,0,0.025,0,0,0.00625,0.00625,0,0,0,0,0,0.025,0,0,0.025,0.00625,0,0.025,0.00625,0,0.0625,0.00625,0.00625,0,0.03125,0,0,0,0,0,0.0125,0.03125,0,0,0,0,0.06875,0.03125,0,0,0.0125,0,0,0.05,0,0.00625,0.00625,0.00625,0,0,0.00625,0,0,0,0,0.7625,0.25625,21.25,21.25,13.75
"2809","NCT01448850","COPD","Phase 2","Sponsor",12.91,27.2876712328767,324,0.583333333333333,0.166666666666667,32528.5333333333,0.329268292682927,63,2.56,0.77,6.8,0,0.432926829268293,0.024390243902439,0.024390243902439,0.0426829268292683,0.0304878048780488,0,0,0,0.0182926829268293,0,0,0,0.00609756097560976,0,0,0,0,0,0.024390243902439,0,0,0.0365853658536585,0,0,0.0182926829268293,0,0,0.0426829268292683,0,0.0121951219512195,0,0.0426829268292683,0,0,0,0,0,0.0304878048780488,0.0121951219512195,0,0,0,0,0.0670731707317073,0.0182926829268293,0,0,0.0304878048780488,0,0,0.0365853658536585,0,0.024390243902439,0,0,0,0,0.00609756097560976,0,0,0,0,0.774390243902439,0.213414634146341,18.9024390243902,18.9024390243902,9.75609756097561
"2810","NCT01450761","Cancer","Phase 3","Sponsor",3.79631233333333,43.3315068493151,954,0.184615384615385,0.15,40897.3769230769,0.315126050420168,62.6,4.94692307692308,26.7503846153846,4.15769230769231,0.0463458110516934,0.0017825311942959,0,0.0285204991087344,0.0106951871657754,0.0089126559714795,0.0588235294117647,0.370766488413547,0.336898395721925,0.245989304812834,0,0.0837789661319073,0.0053475935828877,0.0802139037433155,0,0.176470588235294,0.144385026737968,0.0089126559714795,0.206773618538324,0.105169340463458,0,0,0.14795008912656,0.0071301247771836,0.303030303030303,0.0035650623885918,0.0017825311942959,0.0089126559714795,0.0998217468805704,0.0053475935828877,0.0053475935828877,0.0053475935828877,0,0.0552584670231729,0.089126559714795,0.0017825311942959,0.0017825311942959,0,0.110516934046346,0.0463458110516934,0.0641711229946524,0.0071301247771836,0,0,0,0.372549019607843,0.46524064171123,0.0071301247771836,0,0.0053475935828877,0.0017825311942959,0.106951871657754,0.0017825311942959,0.0249554367201426,0.0053475935828877,0.0499108734402852,0.0053475935828877,0.0481283422459893,0.0017825311942959,0,0.149732620320856,0.0017825311942959,0,0.926916221033868,0.49554367201426,19.327731092437,7.35294117647059,5.46218487394958
"2811","NCT01450761","Cancer","Phase 3","Sponsor",3.79631233333333,43.3315068493151,954,0.184615384615385,0.15,40897.3769230769,0.336820083682008,61.3,4.94692307692308,26.7503846153846,4.15769230769231,0.0836298932384342,0.00711743772241993,0,0.0587188612099644,0.00533807829181495,0.00355871886120996,0.0604982206405694,0.354092526690391,0.304270462633452,0.300711743772242,0,0.0765124555160142,0.00177935943060498,0.0676156583629893,0,0.215302491103203,0.167259786476868,0.00711743772241993,0.282918149466192,0.0925266903914591,0.00177935943060498,0,0.133451957295374,0.0160142348754448,0.320284697508897,0.00711743772241993,0.00177935943060498,0.00711743772241993,0.119217081850534,0.00533807829181495,0.00533807829181495,0.00533807829181495,0,0.0836298932384342,0.0943060498220641,0.00177935943060498,0.00177935943060498,0,0.0943060498220641,0.0658362989323843,0.0427046263345196,0.00177935943060498,0.00177935943060498,0,0,0.412811387900356,0.416370106761566,0.00177935943060498,0,0.0106761565836299,0,0.140569395017794,0.00177935943060498,0.0160142348754448,0.0124555160142349,0.215302491103203,0.00177935943060498,0.0676156583629893,0.00711743772241993,0,0.113879003558719,0.00355871886120996,0,0.923487544483986,0.562277580071174,41.6317991631799,11.9246861924686,10.0418410041841
"2812","NCT01451541","Rhinitis","Phase 3","Sponsor",1.5,26.2684931506849,846,0,0,59495,0.462633451957295,8.4,13.8790035587189,2.49110320284698,33.0960854092527,0,0,0,0,0.0889679715302491,0,0,0,0,0,0,0,0.0925266903914591,0,0,0,0.0533807829181495,0,0,0,0,0,0,0,0,0,0,0,0.0889679715302491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355871886120996,0,0,0.0604982206405694,0,0,0,0,0,0,0,0,0,0,0,0.302491103202847,0.00711743772241993,9.6085409252669,7.47330960854093,4.62633451957295
"2813","NCT01451541","Rhinitis","Phase 3","Sponsor",1.5,26.2684931506849,846,0,0,59495,0.400709219858156,8.4,15.2482269503546,0.709219858156028,36.5248226950355,0,0,0,0,0.0851063829787234,0,0,0,0,0,0,0,0.0709219858156028,0,0,0,0.074468085106383,0,0,0,0,0,0,0,0,0,0,0,0.109929078014184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354609929078014,0,0.0531914893617021,0,0,0.0638297872340425,0,0,0,0,0,0,0,0,0,0,0,0.336879432624113,0.00354609929078014,8.86524822695035,7.80141843971631,4.25531914893617
"2814","NCT01451541","Rhinitis","Phase 3","Sponsor",1.5,26.2684931506849,846,0,0,59495,0.424028268551237,8.4,13.0742049469965,1.76678445229682,31.4487632508834,0,0,0,0.00353356890459364,0.0636042402826855,0,0,0,0,0,0,0,0.0918727915194346,0,0,0,0.0671378091872792,0,0,0,0,0,0,0,0,0,0,0,0.088339222614841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600706713780919,0,0,0.0424028268551237,0,0,0,0,0,0,0,0,0,0,0,0.293286219081272,0.00353356890459364,12.0141342756184,10.6007067137809,6.71378091872791
"2815","NCT01453023","Asthma","Phase 2","Sponsor",1.25,8.41643835616438,26,0,0,59495,0.423076923076923,8.1,19.2307692307692,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,3.84615384615385,3.84615384615385,0
"2816","NCT01453023","Asthma","Phase 2","Sponsor",1.25,8.41643835616438,26,0,0,59495,0.423076923076923,8.1,19.2307692307692,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,3.84615384615385,3.84615384615385,0
"2817","NCT01453296","Asthma","Phase 2","Sponsor",1.2,8.18630136986301,28,0,0,59495,0.357142857142857,8,17.8571428571429,0,0,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230769230769231,0,3.57142857142857,0,0
"2818","NCT01453296","Asthma","Phase 2","Sponsor",1.2,8.18630136986301,28,0,0,59495,0.357142857142857,8,17.8571428571429,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0.037037037037037,0,0,0.037037037037037,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,7.14285714285714,3.57142857142857,3.57142857142857
"2819","NCT01454934","Cancer","Phase 3","Sponsor",9.5,23.1780821917808,540,0.0952380952380952,0,45402.2023809524,0.374074074074074,60.8,3.40357142857143,32.8047619047619,1.58214285714286,0.0858208955223881,0,0,0.0261194029850746,0.0522388059701493,0,0.0783582089552239,0.156716417910448,0.272388059701493,0.257462686567164,0,0.0783582089552239,0,0.0932835820895522,0,0.238805970149254,0.156716417910448,0,0.167910447761194,0.0708955223880597,0,0,0.216417910447761,0.0223880597014925,0.235074626865672,0.00373134328358209,0,0.0746268656716418,0.0746268656716418,0,0,0,0,0,0.00373134328358209,0.00373134328358209,0,0,0.0746268656716418,0.0671641791044776,0.0597014925373134,0,0.0970149253731343,0,0,0.291044776119403,0.279850746268657,0.00373134328358209,0,0.0149253731343284,0,0.194029850746269,0,0.00746268656716418,0.00746268656716418,0.0895522388059701,0.00373134328358209,0.115671641791045,0.00373134328358209,0.0597014925373134,0,0.00746268656716418,0,0.988805970149254,0.32089552238806,23.3333333333333,14.4444444444444,8.51851851851852
"2820","NCT01454934","Cancer","Phase 3","Sponsor",9.5,23.1780821917808,540,0.0952380952380952,0,45402.2023809524,0.396296296296296,61.4,3.40357142857143,32.8047619047619,1.58214285714286,0.0706319702602231,0.00743494423791822,0,0.0520446096654275,0.0483271375464684,0.00371747211895911,0.0631970260223048,0.301115241635688,0.219330855018587,0.368029739776952,0,0.0929368029739777,0.00371747211895911,0.0706319702602231,0,0.234200743494424,0.159851301115242,0,0.148698884758364,0.0483271375464684,0,0,0.234200743494424,0.00743494423791822,0.245353159851301,0.00371747211895911,0.00371747211895911,0.0743494423791822,0.130111524163569,0,0.00371747211895911,0,0.00371747211895911,0,0,0,0.00371747211895911,0,0.0631970260223048,0.0594795539033457,0.0483271375464684,0.00743494423791822,0.104089219330855,0,0,0.271375464684015,0.345724907063197,0.00743494423791822,0,0.00743494423791822,0.00371747211895911,0.185873605947955,0.00371747211895911,0.00371747211895911,0.00371747211895911,0.0631970260223048,0.00371747211895911,0.144981412639405,0.00371747211895911,0.0929368029739777,0,0.00371747211895911,0,0.981412639405205,0.356877323420074,17.4074074074074,7.03703703703704,5.18518518518519
"2821","NCT01455194","Asthma","Phase 3","Sponsor",12,33.172602739726,367,0.366666666666667,0.233333333333333,29226.4,0.648,45.3,3.2,0,0,0,0,0,0.126984126984127,0.0873015873015873,0,0,0,0,0,0.0317460317460317,0.0634920634920635,0,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0.126984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.174603174603175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555555555556,0,13.6,11.2,8
"2822","NCT01455194","Asthma","Phase 3","Sponsor",12,33.172602739726,367,0.366666666666667,0.233333333333333,29226.4,0.631147540983607,44.7,4.0983606557377,0,0,0,0,0.00819672131147541,0.131147540983607,0.0491803278688525,0,0,0,0,0,0.0573770491803279,0.0163934426229508,0,0,0,0,0.0573770491803279,0,0,0,0,0,0,0,0,0.00819672131147541,0.00819672131147541,0,0.188524590163934,0.00819672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655737704918033,0.204918032786885,0.00819672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532786885245902,0.0737704918032787,13.1147540983607,12.2950819672131,11.4754098360656
"2823","NCT01455194","Asthma","Phase 3","Sponsor",12,33.172602739726,367,0.366666666666667,0.233333333333333,29226.4,0.6,43.2,5,0,0,0,0,0,0.151260504201681,0.0588235294117647,0,0,0,0,0,0.0336134453781513,0.0336134453781513,0,0,0,0,0.0504201680672269,0,0,0,0,0,0,0,0,0,0,0,0.184873949579832,0.00840336134453781,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0.0672268907563025,0.19327731092437,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0.546218487394958,0.0504201680672269,19.1666666666667,18.3333333333333,14.1666666666667
"2824","NCT01458275","Rhinitis","Phase 3","Sponsor",0.5,15.9780821917808,847,0,0,59495,0.425531914893617,8.7,12.3,3.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0212765957446809,0,0,0,0.0141843971631206,0,0,0,0,0,0,0,0,0,0,0,0.0354609929078014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024822695035461,0,0,0,0,0,0,0,0,0,0,0,0.0851063829787234,0,3.19148936170213,2.83687943262411,2.12765957446809
"2825","NCT01458275","Rhinitis","Phase 3","Sponsor",0.5,15.9780821917808,847,0,0,59495,0.436170212765957,8.5,12.3,3.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0425531914893617,0,0,0,0.0141843971631206,0,0,0,0,0,0,0,0,0,0,0,0.049645390070922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177304964539007,0,0,0,0,0,0,0,0,0,0,0,0.109929078014184,0.00354609929078014,4.60992907801418,3.19148936170213,1.41843971631206
"2826","NCT01458275","Rhinitis","Phase 3","Sponsor",0.5,15.9780821917808,847,0,0,59495,0.462897526501767,8.6,12.3,3.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0353356890459364,0,0,0,0.0212014134275618,0,0,0,0,0,0,0,0,0,0,0,0.0318021201413428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141342756183746,0,0,0,0,0,0,0,0,0,0,0,0.088339222614841,0,4.9469964664311,3.886925795053,2.12014134275618
"2827","NCT01462344","Asthma","Phase 4","Sponsor",6,47.572602739726,6208,0.214285714285714,0.114661654135338,44807.0827067669,0.395678813286037,7.6,16.9622702354079,8.28764914543695,3.83747178329571,0,0,0,0.00257981296356014,0.000322476620445018,0.000644953240890035,0.000644953240890035,0,0,0,0.00741696227023541,0,0,0,0,0.000322476620445018,0.000644953240890035,0,0,0.000322476620445018,0,0,0.000322476620445018,0,0,0,0.000644953240890035,0,0.000644953240890035,0,0,0,0,0,0,0,0,0,0,0,0,0.000322476620445018,0,0.000322476620445018,0.000322476620445018,0,0,0,0.000322476620445018,0,0,0,0,0,0,0.000322476620445018,0,0.000322476620445018,0,0,0,0,0,0.0125765881973557,0.017413737504031,9.96452757175105,9.22283134472751,7.51370525636891
"2828","NCT01462344","Asthma","Phase 4","Sponsor",6,47.572602739726,6208,0.214285714285714,0.114661654135338,44807.0827067669,0.382040553588671,7.6,17.7663340843257,8.01416157064693,4.79562278725459,0,0,0,0.00354039266173157,0.000643707756678468,0.000321853878339234,0.000321853878339234,0,0,0,0.00740263920180238,0,0,0,0,0,0.000643707756678468,0,0,0,0,0,0,0,0,0,0,0,0.000643707756678468,0,0,0,0,0,0,0,0,0,0.000643707756678468,0,0,0.000321853878339234,0,0.000321853878339234,0,0,0,0,0,0,0,0.000321853878339234,0,0,0,0,0,0,0,0,0,0,0,0.00997747022851625,0.0180238171869971,11.0717734148697,10.2993241068555,8.1107177341487
"2829","NCT01462929","COPD","Phase 3","Sponsor",1.5,4.8986301369863,414,0.51219512195122,0,39868.3414634146,0.435294117647059,62.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705882352941176,0,4.70588235294118,0,0
"2830","NCT01462929","COPD","Phase 3","Sponsor",1.5,4.8986301369863,414,0.51219512195122,0,39868.3414634146,0.265822784810127,62.8,0,0,0,0,0.00632911392405063,0,0,0,0,0,0,0,0,0,0,0,0.00632911392405063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069620253164557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506329113924051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107594936708861,0.0253164556962025,2.53164556962025,0.632911392405063,0.632911392405063
"2831","NCT01462929","COPD","Phase 3","Sponsor",1.5,4.8986301369863,414,0.51219512195122,0,39868.3414634146,0.333333333333333,61.8,0,0,0,0,0,0,0.00584795321637427,0.00584795321637427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350877192982456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064327485380117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935672514619883,0.0175438596491228,2.92397660818713,1.16959064327485,1.16959064327485
"2832","NCT01462942","COPD","Phase 3","Sponsor",6,14.3342465753425,1729,0.401015228426396,0.116751269035533,35076.1319796954,0.3359375,63.4,4.53350253807107,4.38324873096447,0,0,0.153645833333333,0,0.00260416666666667,0,0.00260416666666667,0,0,0,0,0,0.0494791666666667,0.00260416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00260416666666667,0,0,0.111979166666667,0,0.00520833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677083333333333,0,0,0,0,0.00260416666666667,0,0,0,0.00260416666666667,0,0,0.00260416666666667,0,0,0,0,0,0,0.2734375,0.0364583333333333,9.63541666666667,6.77083333333333,5.20833333333333
"2833","NCT01462942","COPD","Phase 3","Sponsor",6,14.3342465753425,1729,0.401015228426396,0.116751269035533,35076.1319796954,0.335064935064935,63.1,4.53350253807107,4.38324873096447,0,0,0.101298701298701,0,0,0,0,0,0,0,0,0,0.051948051948052,0.0025974025974026,0.0025974025974026,0,0,0,0,0,0,0,0,0,0,0,0,0.0025974025974026,0,0.0909090909090909,0.0025974025974026,0.0025974025974026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025974025974026,0,0.244155844155844,0.0415584415584416,9.61038961038961,6.75324675324675,4.41558441558442
"2834","NCT01462942","COPD","Phase 3","Sponsor",6,14.3342465753425,1729,0.401015228426396,0.116751269035533,35076.1319796954,0.320209973753281,62.9,4.53350253807107,4.38324873096447,0,0,0.094488188976378,0,0.010498687664042,0,0.0026246719160105,0,0,0,0,0,0.0341207349081365,0.0026246719160105,0,0,0.0026246719160105,0,0,0,0,0,0,0,0.0026246719160105,0,0.0026246719160105,0,0,0.0708661417322835,0,0.0026246719160105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078740157480315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026246719160105,0,0,0,0,0.220472440944882,0.047244094488189,8.9238845144357,6.2992125984252,3.93700787401575
"2835","NCT01462942","COPD","Phase 3","Sponsor",6,14.3342465753425,1729,0.401015228426396,0.116751269035533,35076.1319796954,0.322077922077922,62.7,4.53350253807107,4.38324873096447,0,0,0.0857142857142857,0,0.00779220779220779,0,0,0,0,0,0,0,0.0467532467532468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753246753246753,0.00519480519480519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779220779220779,0,0,0,0,0,0,0,0,0,0,0.0025974025974026,0,0.0025974025974026,0,0,0,0,0,0.212987012987013,0.0597402597402597,7.53246753246753,4.41558441558442,2.85714285714286
"2836","NCT01462942","COPD","Phase 3","Sponsor",6,14.3342465753425,1729,0.401015228426396,0.116751269035533,35076.1319796954,0.288659793814433,64.2,4.53350253807107,4.38324873096447,0,0,0.118556701030928,0,0.00515463917525773,0,0,0,0,0,0,0,0.0463917525773196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515463917525773,0,0,0.0824742268041237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721649484536082,0,0,0,0,0,0,0,0,0,0,0,0.00515463917525773,0,0,0,0,0,0,0.216494845360825,0.0618556701030928,12.8865979381443,9.27835051546392,7.21649484536082
"2837","NCT01465802","Cancer","Phase 2","Sponsor",1.79046228309375,40.6684931506849,231,0,0,59032.7471264368,0.72,64.2,12.0172413793103,5.81609195402299,8.79310344827586,0.12,0,0,0.08,0.28,0.12,0.12,0.16,0.12,0.56,0,0.12,0.28,0.04,0.04,0.12,0.32,0.04,0.92,0.16,0,0.12,0.16,0,0.2,0,0,0.08,0.2,0,0,0,0.08,0.08,0.08,0,0,0,0.16,0,0.08,0.08,0.24,0.28,0.16,0.2,0.04,0.08,0.08,0,0,0.16,0,0,0,0.72,0,0.12,0.04,0.08,0.04,0,0,1,0.24,12,12,4
"2838","NCT01465802","Cancer","Phase 2","Sponsor",1.79046228309375,40.6684931506849,231,0,0,59032.7471264368,0.358208955223881,66,12.0172413793103,5.81609195402299,8.79310344827586,0.0447761194029851,0,0,0.0746268656716418,0.0447761194029851,0.0298507462686567,0.0447761194029851,0.0447761194029851,0.0746268656716418,0.373134328358209,0,0.0895522388059701,0.0895522388059701,0.0746268656716418,0.0149253731343284,0.119402985074627,0.104477611940299,0.134328358208955,0.805970149253731,0.0298507462686567,0,0.0298507462686567,0.119402985074627,0,0.298507462686567,0,0,0.0447761194029851,0.0149253731343284,0,0,0,0,0.149253731343284,0.0298507462686567,0.0597014925373134,0.0149253731343284,0,0.0447761194029851,0.0597014925373134,0.0149253731343284,0.0447761194029851,0.0895522388059701,0.0298507462686567,0.0447761194029851,0.298507462686567,0,0.0149253731343284,0.104477611940299,0,0,0.0149253731343284,0,0.0149253731343284,0,0.373134328358209,0,0.0597014925373134,0.0149253731343284,0.104477611940299,0,0,0,0.955223880597015,0.328358208955224,26.865671641791,26.865671641791,11.9402985074627
